#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance
6	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	381	-1	0	-1	1	0.54413	-1	0	0	0	A3B8-04	N/A	./TR-PTAs-UPLC-0105.pklbin6	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	30	0
6	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	425	-1	0	-1	1	0.54204	-1	0	0	0	A3B17-05	N/A	./TR-PTAs-UPLC-0105.pklbin6	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	27	0
12	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	220	-1	0	-1	1	0.581651	-1	0	0	0	A2B8-04	N/A	./TR-PTAs-UPLC-0105.pklbin12	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	30	0
12	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	304	-1	0	-1	1	0.578628	-1	0	0	0	A2B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin12	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	33	0
12	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	247	-1	0	-1	1	0.576144	-1	0	0	0	A2B14-03	N/A	./TR-PTAs-UPLC-0105.pklbin12	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	34	0
12	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	222	-1	0	-1	1	0.561781	-1	0	0	0	A2B9-01	N/A	./TR-PTAs-UPLC-0105.pklbin12	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	27	0
12	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	249	-1	0	-1	1	0.548489	-1	0	0	0	A2B14-05	N/A	./TR-PTAs-UPLC-0105.pklbin12	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	30	0
13	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.583983	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin13	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	27	0
13	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.578838	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin13	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	29	0
13	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	238	-1	0	-1	1	0.55497	-1	0	0	0	A2B12-03	N/A	./TR-PTAs-UPLC-0105.pklbin13	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	28	0
13	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.531054	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin13	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	26	0
13	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.528974	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin13	-1	TC-ISDB-o.mgf	1.10646	N/A	N/A	N/A	26	0
14	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.583465	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin14	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	27	0
14	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.581111	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin14	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	30	0
14	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.545712	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin14	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	27	0
14	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	238	-1	0	-1	1	0.542598	-1	0	0	0	A2B12-03	N/A	./TR-PTAs-UPLC-0105.pklbin14	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	30	0
14	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.541896	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin14	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	30	0
15	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.582827	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin15	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	30	0
15	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.568612	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin15	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
15	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.555915	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin15	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	30	0
15	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	451	-1	0	-1	1	0.531546	-1	0	0	0	A3B23-02	N/A	./TR-PTAs-UPLC-0105.pklbin15	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	28	0
15	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.531187	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin15	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	29	0
18	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	220	-1	0	-1	1	0.584833	-1	0	0	0	A2B8-04	N/A	./TR-PTAs-UPLC-0105.pklbin18	-1	TC-ISDB-o.mgf	0.402151	N/A	N/A	N/A	29	0
18	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	222	-1	0	-1	1	0.577133	-1	0	0	0	A2B9-01	N/A	./TR-PTAs-UPLC-0105.pklbin18	-1	TC-ISDB-o.mgf	0.402151	N/A	N/A	N/A	28	0
18	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	304	-1	0	-1	1	0.577005	-1	0	0	0	A2B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin18	-1	TC-ISDB-o.mgf	0.402151	N/A	N/A	N/A	31	0
18	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	247	-1	0	-1	1	0.569833	-1	0	0	0	A2B14-03	N/A	./TR-PTAs-UPLC-0105.pklbin18	-1	TC-ISDB-o.mgf	0.402151	N/A	N/A	N/A	32	0
18	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	249	-1	0	-1	1	0.566721	-1	0	0	0	A2B14-05	N/A	./TR-PTAs-UPLC-0105.pklbin18	-1	TC-ISDB-o.mgf	0.402151	N/A	N/A	N/A	29	0
736	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	119	-1	0	-1	1	0.563268	-1	0	0	0	A1B22-05	N/A	./TR-PTAs-UPLC-0105.pklbin736	-1	TC-ISDB-o.mgf	0.670305	N/A	N/A	N/A	28	0
736	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	118	-1	0	-1	1	0.560839	-1	0	0	0	A1B22-04	N/A	./TR-PTAs-UPLC-0105.pklbin736	-1	TC-ISDB-o.mgf	0.670305	N/A	N/A	N/A	28	0
736	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	135	-1	0	-1	1	0.552503	-1	0	0	0	A1B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin736	-1	TC-ISDB-o.mgf	0.670305	N/A	N/A	N/A	23	0
736	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	95	-1	0	-1	1	0.549989	-1	0	0	0	A1B17-04	N/A	./TR-PTAs-UPLC-0105.pklbin736	-1	TC-ISDB-o.mgf	0.670305	N/A	N/A	N/A	28	0
736	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	124	-1	0	-1	1	0.536821	-1	0	0	0	A1B23-05	N/A	./TR-PTAs-UPLC-0105.pklbin736	-1	TC-ISDB-o.mgf	0.670305	N/A	N/A	N/A	29	0
19	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.597996	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin19	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
19	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.590131	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin19	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	28	0
19	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.563393	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin19	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	30	0
19	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.549655	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin19	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
19	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	425	-1	0	-1	1	0.546385	-1	0	0	0	A3B17-05	N/A	./TR-PTAs-UPLC-0105.pklbin19	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
20	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.597996	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin20	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
20	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.590131	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin20	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	28	0
20	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.563393	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin20	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	30	0
20	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.549655	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin20	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
20	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	425	-1	0	-1	1	0.546385	-1	0	0	0	A3B17-05	N/A	./TR-PTAs-UPLC-0105.pklbin20	-1	TC-ISDB-o.mgf	0.622384	N/A	N/A	N/A	26	0
804	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	95	-1	0	-1	1	0.688168	-1	0	0	0	A1B17-04	N/A	./TR-PTAs-UPLC-0105.pklbin804	-1	TC-ISDB-o.mgf	3.9548	N/A	N/A	N/A	35	0
804	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	70	-1	0	-1	1	0.668675	-1	0	0	0	A1B12-03	N/A	./TR-PTAs-UPLC-0105.pklbin804	-1	TC-ISDB-o.mgf	3.9548	N/A	N/A	N/A	27	0
804	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	50	-1	0	-1	1	0.624536	-1	0	0	0	A1B8-02	N/A	./TR-PTAs-UPLC-0105.pklbin804	-1	TC-ISDB-o.mgf	3.9548	N/A	N/A	N/A	24	0
804	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	119	-1	0	-1	1	0.622232	-1	0	0	0	A1B22-05	N/A	./TR-PTAs-UPLC-0105.pklbin804	-1	TC-ISDB-o.mgf	3.9548	N/A	N/A	N/A	36	0
804	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	101	-1	0	-1	1	0.622225	-1	0	0	0	A1B19-01	N/A	./TR-PTAs-UPLC-0105.pklbin804	-1	TC-ISDB-o.mgf	3.9548	N/A	N/A	N/A	33	0
22	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	261	-1	0	-1	1	0.600778	-1	0	0	0	A2B17-03	N/A	./TR-PTAs-UPLC-0105.pklbin22	-1	TC-ISDB-o.mgf	0.670251	N/A	N/A	N/A	28	0
22	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	222	-1	0	-1	1	0.583015	-1	0	0	0	A2B9-01	N/A	./TR-PTAs-UPLC-0105.pklbin22	-1	TC-ISDB-o.mgf	0.670251	N/A	N/A	N/A	30	0
22	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	304	-1	0	-1	1	0.572937	-1	0	0	0	A2B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin22	-1	TC-ISDB-o.mgf	0.670251	N/A	N/A	N/A	35	0
22	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	255	-1	0	-1	1	0.568517	-1	0	0	0	A2B16-02	N/A	./TR-PTAs-UPLC-0105.pklbin22	-1	TC-ISDB-o.mgf	0.670251	N/A	N/A	N/A	36	0
22	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	290	-1	0	-1	1	0.566747	-1	0	0	0	A2B23-02	N/A	./TR-PTAs-UPLC-0105.pklbin22	-1	TC-ISDB-o.mgf	0.670251	N/A	N/A	N/A	37	0
24	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	324	-1	0	-1	1	0.526491	-1	0	0	0	A2B30-01	N/A	./TR-PTAs-UPLC-0105.pklbin24	-1	TC-ISDB-o.mgf	0.259002	N/A	N/A	N/A	42	0
106	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	193	-1	0	-1	1	0.609348	-1	0	0	0	A2B3-01	N/A	./TR-PTAs-UPLC-0105.pklbin106	-1	TC-ISDB-o.mgf	0.236416	N/A	N/A	N/A	36	0
106	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	183	-1	0	-1	1	0.580342	-1	0	0	0	A2B1-01	N/A	./TR-PTAs-UPLC-0105.pklbin106	-1	TC-ISDB-o.mgf	0.236416	N/A	N/A	N/A	30	0
106	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	188	-1	0	-1	1	0.549333	-1	0	0	0	A2B2-01	N/A	./TR-PTAs-UPLC-0105.pklbin106	-1	TC-ISDB-o.mgf	0.236416	N/A	N/A	N/A	36	0
106	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	197	-1	0	-1	1	0.529342	-1	0	0	0	A2B3-05	N/A	./TR-PTAs-UPLC-0105.pklbin106	-1	TC-ISDB-o.mgf	0.236416	N/A	N/A	N/A	32	0
106	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	191	-1	0	-1	1	0.524259	-1	0	0	0	A2B2-04	N/A	./TR-PTAs-UPLC-0105.pklbin106	-1	TC-ISDB-o.mgf	0.236416	N/A	N/A	N/A	35	0
107	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	193	-1	0	-1	1	0.56778	-1	0	0	0	A2B3-01	N/A	./TR-PTAs-UPLC-0105.pklbin107	-1	TC-ISDB-o.mgf	0	N/A	N/A	N/A	31	0
107	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	183	-1	0	-1	1	0.541447	-1	0	0	0	A2B1-01	N/A	./TR-PTAs-UPLC-0105.pklbin107	-1	TC-ISDB-o.mgf	0	N/A	N/A	N/A	29	0
107	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	188	-1	0	-1	1	0.517228	-1	0	0	0	A2B2-01	N/A	./TR-PTAs-UPLC-0105.pklbin107	-1	TC-ISDB-o.mgf	0	N/A	N/A	N/A	32	0
107	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	191	-1	0	-1	1	0.503694	-1	0	0	0	A2B2-04	N/A	./TR-PTAs-UPLC-0105.pklbin107	-1	TC-ISDB-o.mgf	0	N/A	N/A	N/A	30	0
107	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	197	-1	0	-1	1	0.501341	-1	0	0	0	A2B3-05	N/A	./TR-PTAs-UPLC-0105.pklbin107	-1	TC-ISDB-o.mgf	0	N/A	N/A	N/A	27	0
26	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	65	-1	0	-1	1	0.574918	-1	0	0	0	A1B11-02	N/A	./TR-PTAs-UPLC-0105.pklbin26	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	40	0
26	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	144	-1	0	-1	1	0.524808	-1	0	0	0	A1B27-05	N/A	./TR-PTAs-UPLC-0105.pklbin26	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	38	0
26	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	91	-1	0	-1	1	0.517619	-1	0	0	0	A1B16-05	N/A	./TR-PTAs-UPLC-0105.pklbin26	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	32	0
26	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	115	-1	0	-1	1	0.513403	-1	0	0	0	A1B22-01	N/A	./TR-PTAs-UPLC-0105.pklbin26	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	37	0
27	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	324	-1	0	-1	1	0.511598	-1	0	0	0	A2B30-01	N/A	./TR-PTAs-UPLC-0105.pklbin27	-1	TC-ISDB-o.mgf	0.259002	N/A	N/A	N/A	37	0
28	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	304	-1	0	-1	1	0.579747	-1	0	0	0	A2B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin28	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	33	0
28	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	249	-1	0	-1	1	0.578377	-1	0	0	0	A2B14-05	N/A	./TR-PTAs-UPLC-0105.pklbin28	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	30	0
28	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	247	-1	0	-1	1	0.572682	-1	0	0	0	A2B14-03	N/A	./TR-PTAs-UPLC-0105.pklbin28	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	36	0
28	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	255	-1	0	-1	1	0.566011	-1	0	0	0	A2B16-02	N/A	./TR-PTAs-UPLC-0105.pklbin28	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	33	0
28	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	290	-1	0	-1	1	0.559978	-1	0	0	0	A2B23-02	N/A	./TR-PTAs-UPLC-0105.pklbin28	-1	TC-ISDB-o.mgf	0.201075	N/A	N/A	N/A	33	0
29	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.576192	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin29	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	26	0
29	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.574816	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin29	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	28	0
29	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.552224	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin29	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	28	0
29	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	451	-1	0	-1	1	0.529069	-1	0	0	0	A3B23-02	N/A	./TR-PTAs-UPLC-0105.pklbin29	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	26	0
29	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	456	-1	0	-1	1	0.526696	-1	0	0	0	A3B24-02	N/A	./TR-PTAs-UPLC-0105.pklbin29	-1	TC-ISDB-o.mgf	0.829846	N/A	N/A	N/A	26	0
30	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	65	-1	0	-1	1	0.556421	-1	0	0	0	A1B11-02	N/A	./TR-PTAs-UPLC-0105.pklbin30	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	37	0
30	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	115	-1	0	-1	1	0.502232	-1	0	0	0	A1B22-01	N/A	./TR-PTAs-UPLC-0105.pklbin30	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	35	0
31	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	325	-1	0	-1	1	0.509947	-1	0	0	0	A2B30-02	N/A	./TR-PTAs-UPLC-0105.pklbin31	-1	TC-ISDB-o.mgf	0.582754	N/A	N/A	N/A	36	0
112	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	25	-1	0	-1	1	0.642832	-1	0	0	0	A1B3-01	N/A	./TR-PTAs-UPLC-0105.pklbin112	-1	TC-ISDB-o.mgf	10.0092	N/A	N/A	N/A	35	0
112	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	26	-1	0	-1	1	0.614407	-1	0	0	0	A1B3-02	N/A	./TR-PTAs-UPLC-0105.pklbin112	-1	TC-ISDB-o.mgf	10.0092	N/A	N/A	N/A	42	0
112	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	16	-1	0	-1	1	0.61149	-1	0	0	0	A1B1-01	N/A	./TR-PTAs-UPLC-0105.pklbin112	-1	TC-ISDB-o.mgf	10.0092	N/A	N/A	N/A	35	0
112	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	17	-1	0	-1	1	0.607661	-1	0	0	0	A1B1-02	N/A	./TR-PTAs-UPLC-0105.pklbin112	-1	TC-ISDB-o.mgf	10.0092	N/A	N/A	N/A	36	0
112	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	21	-1	0	-1	1	0.532584	-1	0	0	0	A1B2-02	N/A	./TR-PTAs-UPLC-0105.pklbin112	-1	TC-ISDB-o.mgf	10.0092	N/A	N/A	N/A	43	0
113	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	65	-1	0	-1	1	0.554882	-1	0	0	0	A1B11-02	N/A	./TR-PTAs-UPLC-0105.pklbin113	-1	TC-ISDB-o.mgf	0.734085	N/A	N/A	N/A	39	0
113	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	115	-1	0	-1	1	0.500797	-1	0	0	0	A1B22-01	N/A	./TR-PTAs-UPLC-0105.pklbin113	-1	TC-ISDB-o.mgf	0.734085	N/A	N/A	N/A	36	0
819	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	590	-1	0	-1	1	0.54092	-1	0	0	0	A4B19-01	N/A	./TR-PTAs-UPLC-0105.pklbin819	-1	TC-ISDB-o.mgf	0.41307	N/A	N/A	N/A	20	0
819	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	595	-1	0	-1	1	0.505625	-1	0	0	0	A4B20-01	N/A	./TR-PTAs-UPLC-0105.pklbin819	-1	TC-ISDB-o.mgf	0.41307	N/A	N/A	N/A	18	0
34	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	119	-1	0	-1	1	0.565071	-1	0	0	0	A1B22-05	N/A	./TR-PTAs-UPLC-0105.pklbin34	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	40	0
34	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	118	-1	0	-1	1	0.561113	-1	0	0	0	A1B22-04	N/A	./TR-PTAs-UPLC-0105.pklbin34	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	40	0
34	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	59	-1	0	-1	1	0.544096	-1	0	0	0	A1B10-01	N/A	./TR-PTAs-UPLC-0105.pklbin34	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	37	0
34	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	64	-1	0	-1	1	0.540901	-1	0	0	0	A1B11-01	N/A	./TR-PTAs-UPLC-0105.pklbin34	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	33	0
34	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	95	-1	0	-1	1	0.530805	-1	0	0	0	A1B17-04	N/A	./TR-PTAs-UPLC-0105.pklbin34	-1	TC-ISDB-o.mgf	1.07249	N/A	N/A	N/A	34	0
116	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	65	-1	0	-1	1	0.557366	-1	0	0	0	A1B11-02	N/A	./TR-PTAs-UPLC-0105.pklbin116	-1	TC-ISDB-o.mgf	0.333675	N/A	N/A	N/A	43	0
116	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	115	-1	0	-1	1	0.510235	-1	0	0	0	A1B22-01	N/A	./TR-PTAs-UPLC-0105.pklbin116	-1	TC-ISDB-o.mgf	0.333675	N/A	N/A	N/A	42	0
39	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	380	-1	0	-1	1	0.602306	-1	0	0	0	A3B8-03	N/A	./TR-PTAs-UPLC-0105.pklbin39	-1	TC-ISDB-o.mgf	0.414923	N/A	N/A	N/A	30	0
39	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	465	-1	0	-1	1	0.58706	-1	0	0	0	A3B26-01	N/A	./TR-PTAs-UPLC-0105.pklbin39	-1	TC-ISDB-o.mgf	0.414923	N/A	N/A	N/A	29	0
39	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	416	-1	0	-1	1	0.584306	-1	0	0	0	A3B16-01	N/A	./TR-PTAs-UPLC-0105.pklbin39	-1	TC-ISDB-o.mgf	0.414923	N/A	N/A	N/A	29	0
39	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	397	-1	0	-1	1	0.563587	-1	0	0	0	A3B12-02	N/A	./TR-PTAs-UPLC-0105.pklbin39	-1	TC-ISDB-o.mgf	0.414923	N/A	N/A	N/A	27	0
39	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	451	-1	0	-1	1	0.555931	-1	0	0	0	A3B23-02	N/A	./TR-PTAs-UPLC-0105.pklbin39	-1	TC-ISDB-o.mgf	0.414923	N/A	N/A	N/A	28	0
41	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	65	-1	0	-1	1	0.571726	-1	0	0	0	A1B11-02	N/A	./TR-PTAs-UPLC-0105.pklbin41	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	38	0
41	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	115	-1	0	-1	1	0.515176	-1	0	0	0	A1B22-01	N/A	./TR-PTAs-UPLC-0105.pklbin41	-1	TC-ISDB-o.mgf	0.53388	N/A	N/A	N/A	35	0
757	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	70	-1	0	-1	1	0.712316	-1	0	0	0	A1B12-03	N/A	./TR-PTAs-UPLC-0105.pklbin757	-1	TC-ISDB-o.mgf	1.74279	N/A	N/A	N/A	28	0
757	./TR-PTAs-UPLC-0105.pklbin	*..*	 	 	95	-1	0	-1	1	0.668529	-1	0	0	0	A1B17-04	N/A	./TR-PTAs-UPLC-0105.pklbin757	-1	TC-ISDB-o.mgf	1.74279	N/A	N/A	N/A	35	0
